accident_id,city,state,latitude,longitude,date,time,hour,day_of_week,is_weekend,road_type,lanes,traffic_signal,weather,visibility,temperature,traffic_density,cause,accident_severity,vehicles_involved,casualties,is_peak_hour,festival,risk_score
3993,Chandigarh,Punjab,30.730463,76.857126,2/4/2022,17:00,17,Friday,0,rural,4,0,rain,low,25,low,poor road,minor,3,1,1,None,0.6
3994,Pune,Maharashtra,18.587629,73.747248,5/7/2023,23:00,23,Sunday,1,rural,5,0,clear,high,18,medium,drunk driving,major,2,0,0,None,0.1
3995,Pune,Maharashtra,18.628613,73.872493,10/3/2023,11:00,11,Tuesday,0,highway,3,0,rain,low,25,medium,distraction,minor,2,1,0,None,0.45
3996,Delhi,Delhi,28.501525,77.008467,12/5/2022,20:00,20,Monday,0,rural,5,0,fog,low,20,medium,weather,fatal,3,3,0,None,0.65
3997,Pune,Maharashtra,18.435987,73.991492,4/11/2023,18:00,18,Tuesday,0,rural,4,1,clear,high,28,medium,overspeeding,minor,5,2,1,None,0.25
3998,Chennai,Tamil Nadu,13.192653,80.170617,2/23/2022,8:00,8,Wednesday,0,urban,4,0,fog,low,24,high,distraction,minor,3,2,1,None,0.8
3999,Pune,Maharashtra,18.401629,73.997002,3/15/2024,18:00,18,Friday,0,rural,4,0,rain,medium,32,high,overspeeding,minor,1,0,1,None,0.6
4000,Bangalore,Karnataka,12.819232,77.618215,6/3/2022,14:00,14,Friday,0,rural,3,0,fog,low,36,medium,overspeeding,minor,4,0,0,None,0.45
4001,Kolkata,West Bengal,22.537343,88.273101,10/23/2022,17:00,17,Sunday,1,rural,5,0,fog,low,38,low,overspeeding,minor,1,0,1,None,0.6
4002,Hyderabad,Telangana,17.409247,78.388581,1/16/2023,18:00,18,Monday,0,highway,5,1,clear,high,36,high,distraction,minor,2,2,1,None,0.45
4003,Delhi,Delhi,28.532499,77.195335,8/20/2024,4:00,4,Tuesday,0,highway,5,1,fog,low,22,low,overspeeding,fatal,5,5,0,None,0.65
4004,Hyderabad,Telangana,17.244204,78.546737,2/12/2022,4:00,4,Saturday,1,rural,1,1,clear,high,19,medium,drunk driving,minor,5,5,0,None,0.1
4005,Hyderabad,Telangana,17.476281,78.539204,4/22/2022,0:00,0,Friday,0,urban,3,0,fog,low,35,low,drunk driving,fatal,2,2,0,None,0.65
4006,Kolkata,West Bengal,22.478623,88.261189,3/27/2023,23:00,23,Monday,0,urban,1,1,clear,high,24,medium,distraction,minor,1,1,0,None,0.1
4007,Bangalore,Karnataka,13.164826,77.455463,5/3/2022,14:00,14,Tuesday,0,rural,6,1,rain,medium,17,medium,poor road,minor,4,1,0,None,0.25
4008,Chennai,Tamil Nadu,12.834533,80.255918,11/27/2022,8:00,8,Sunday,1,highway,2,0,rain,medium,40,high,overspeeding,minor,5,5,1,None,0.6
4009,Chennai,Tamil Nadu,12.975993,80.275661,9/24/2023,10:00,10,Sunday,1,rural,4,0,clear,high,28,high,distraction,minor,2,1,1,None,0.45
4010,Hyderabad,Telangana,17.405892,78.326768,5/19/2024,15:00,15,Sunday,1,highway,3,0,rain,low,17,high,poor road,fatal,4,4,0,None,0.85
4011,Chandigarh,Punjab,30.705169,76.857614,12/31/2022,1:00,1,Saturday,1,urban,2,1,rain,medium,20,low,poor road,minor,4,1,0,None,0.25
4012,Pune,Maharashtra,18.537848,73.996425,10/12/2022,4:00,4,Wednesday,0,urban,3,0,clear,high,21,medium,weather,minor,4,2,0,None,0.1
4013,Chennai,Tamil Nadu,13.169898,80.234005,2/4/2023,16:00,16,Saturday,1,highway,4,1,fog,low,25,high,poor road,minor,4,0,0,None,0.65
4014,Mumbai,Maharashtra,19.149542,72.821681,1/19/2025,11:00,11,Sunday,1,urban,4,0,rain,low,32,medium,distraction,minor,5,2,0,None,0.45
4015,Hyderabad,Telangana,17.386254,78.288198,9/27/2023,20:00,20,Wednesday,0,urban,4,1,rain,low,38,high,distraction,minor,5,3,0,None,0.65
4016,Bangalore,Karnataka,12.946262,77.622751,6/21/2022,4:00,4,Tuesday,0,highway,1,1,rain,medium,30,low,weather,major,1,0,0,None,0.25
4017,Bangalore,Karnataka,13.062567,77.672049,5/13/2024,9:00,9,Monday,0,highway,5,0,fog,low,38,medium,drunk driving,minor,5,5,1,None,0.6
4018,Pune,Maharashtra,18.424924,73.977907,11/25/2023,23:00,23,Saturday,1,highway,3,1,rain,medium,28,medium,drunk driving,fatal,4,4,0,None,0.45
4019,Delhi,Delhi,28.692135,77.260832,8/3/2024,8:00,8,Saturday,1,rural,6,1,rain,low,35,high,poor road,major,4,0,1,None,0.8
4020,Delhi,Delhi,28.506425,76.869715,9/3/2024,2:00,2,Tuesday,0,urban,1,0,fog,low,15,low,overspeeding,major,5,0,0,None,0.45
4021,Hyderabad,Telangana,17.527008,78.406387,3/29/2024,7:00,7,Friday,0,urban,3,0,clear,high,34,low,poor road,minor,4,4,0,None,0.1
4022,Chennai,Tamil Nadu,12.893295,80.254756,11/6/2023,19:00,19,Monday,0,urban,3,0,rain,low,27,high,poor road,minor,4,2,1,None,0.8
4023,Bangalore,Karnataka,13.108526,77.779253,7/30/2024,22:00,22,Tuesday,0,highway,6,1,fog,low,15,low,distraction,major,2,0,0,None,0.45
4024,Chandigarh,Punjab,30.691003,76.798474,6/3/2024,8:00,8,Monday,0,highway,1,0,clear,high,35,high,drunk driving,minor,5,2,1,None,0.45
4025,Delhi,Delhi,28.473885,77.156951,12/22/2022,14:00,14,Thursday,0,rural,6,0,fog,low,19,medium,weather,minor,2,0,0,None,0.45
4026,Bangalore,Karnataka,13.068836,77.481172,10/2/2022,22:00,22,Sunday,1,urban,3,0,fog,low,38,low,distraction,major,1,0,0,None,0.45
4027,Bangalore,Karnataka,13.14404,77.675406,7/17/2024,16:00,16,Wednesday,0,urban,5,1,fog,low,29,low,weather,major,2,1,0,None,0.45
4028,Hyderabad,Telangana,17.518348,78.57837,10/6/2023,23:00,23,Friday,0,urban,3,0,clear,high,27,low,poor road,fatal,4,4,0,None,0.3
4029,Kolkata,West Bengal,22.485331,88.423892,4/30/2024,18:00,18,Tuesday,0,rural,3,1,rain,low,33,high,poor road,fatal,4,4,1,None,1
4030,Hyderabad,Telangana,17.301122,78.57677,6/29/2024,10:00,10,Saturday,1,rural,4,1,fog,low,28,high,distraction,major,5,5,1,None,0.8
4031,Delhi,Delhi,28.642471,77.173852,10/22/2024,9:00,9,Tuesday,0,rural,4,0,clear,high,23,high,poor road,minor,1,1,1,None,0.45
4032,Chennai,Tamil Nadu,12.968137,80.229948,8/6/2023,18:00,18,Sunday,1,rural,4,1,rain,low,25,high,drunk driving,major,5,0,1,None,0.8
4033,Chandigarh,Punjab,30.68519,76.70456,6/6/2022,4:00,4,Monday,0,highway,1,0,clear,high,37,low,drunk driving,minor,1,1,0,None,0.1
4034,Bangalore,Karnataka,13.136369,77.464418,10/2/2024,11:00,11,Wednesday,0,rural,5,0,rain,medium,25,low,drunk driving,major,2,2,0,None,0.25
4035,Kolkata,West Bengal,22.557435,88.439322,3/3/2023,10:00,10,Friday,0,rural,4,1,clear,high,23,high,weather,major,2,1,1,None,0.45
4036,Hyderabad,Telangana,17.284258,78.394417,4/7/2022,18:00,18,Thursday,0,rural,1,0,fog,low,16,medium,weather,minor,5,2,1,None,0.6
4037,Mumbai,Maharashtra,19.133087,72.895236,1/26/2024,3:00,3,Friday,0,rural,3,0,rain,low,34,low,distraction,minor,5,2,0,None,0.45
4038,Hyderabad,Telangana,17.386802,78.275272,2/25/2022,23:00,23,Friday,0,highway,6,0,clear,high,30,high,distraction,major,4,4,0,None,0.3
4039,Chennai,Tamil Nadu,12.958839,80.212485,11/29/2024,18:00,18,Friday,0,highway,6,0,fog,low,15,high,overspeeding,minor,5,4,1,None,0.8
4040,Hyderabad,Telangana,17.272451,78.292539,6/16/2022,9:00,9,Thursday,0,rural,4,1,rain,low,18,high,weather,minor,1,1,1,None,0.8
4041,Chandigarh,Punjab,30.781905,76.719766,12/8/2022,21:00,21,Thursday,0,rural,4,1,fog,low,20,medium,poor road,minor,4,1,0,None,0.45
4042,Chennai,Tamil Nadu,12.802141,80.114106,5/10/2024,5:00,5,Friday,0,rural,4,0,fog,low,36,low,weather,minor,2,0,0,None,0.45
4043,Chandigarh,Punjab,30.72257,76.89284,1/26/2024,8:00,8,Friday,0,highway,5,1,rain,low,35,low,weather,minor,4,4,1,None,0.6
4044,Kolkata,West Bengal,22.462258,88.49694,1/6/2023,4:00,4,Friday,0,urban,5,1,clear,high,32,low,weather,minor,3,2,0,None,0.1
4045,Delhi,Delhi,28.500444,77.042731,9/12/2023,7:00,7,Tuesday,0,rural,3,0,rain,low,20,low,overspeeding,minor,4,1,0,None,0.45
4046,Chandigarh,Punjab,30.635118,76.890109,5/20/2024,7:00,7,Monday,0,highway,2,1,clear,high,37,low,overspeeding,minor,4,2,0,None,0.1
4047,Mumbai,Maharashtra,18.991729,72.871466,4/20/2022,14:00,14,Wednesday,0,highway,3,0,rain,low,28,low,distraction,major,3,3,0,None,0.45
4048,Chennai,Tamil Nadu,13.143699,80.197399,7/26/2022,0:00,0,Tuesday,0,urban,5,0,fog,low,31,high,weather,major,4,1,0,None,0.65
4049,Chennai,Tamil Nadu,12.875156,80.19871,10/6/2024,7:00,7,Sunday,1,rural,3,1,clear,high,30,high,poor road,fatal,4,4,0,None,0.5
4050,Chennai,Tamil Nadu,13.101488,80.166135,9/28/2024,14:00,14,Saturday,1,highway,6,0,fog,low,34,low,poor road,major,3,2,0,None,0.45
4051,Delhi,Delhi,28.804992,77.12173,11/25/2022,12:00,12,Friday,0,highway,5,0,rain,low,20,low,weather,major,5,5,0,None,0.45
4052,Kolkata,West Bengal,22.576587,88.42122,2/23/2022,9:00,9,Wednesday,0,highway,1,1,rain,medium,29,low,distraction,minor,5,1,1,None,0.4
4053,Pune,Maharashtra,18.447841,73.83759,6/29/2024,5:00,5,Saturday,1,rural,2,1,clear,high,27,high,drunk driving,minor,2,0,0,None,0.3
4054,Delhi,Delhi,28.436443,77.204046,12/11/2022,20:00,20,Sunday,1,rural,2,1,fog,low,39,low,overspeeding,major,2,0,0,None,0.45
4055,Chennai,Tamil Nadu,12.927907,80.205975,10/30/2022,10:00,10,Sunday,1,urban,4,1,fog,low,27,medium,weather,fatal,5,5,1,None,0.8
4056,Bangalore,Karnataka,13.118141,77.431979,9/4/2024,8:00,8,Wednesday,0,highway,3,1,rain,low,15,high,overspeeding,fatal,1,1,1,None,1
4057,Hyderabad,Telangana,17.487796,78.323948,9/3/2022,13:00,13,Saturday,1,highway,5,0,clear,high,39,medium,overspeeding,minor,2,2,0,None,0.1
4058,Hyderabad,Telangana,17.205972,78.43225,7/31/2024,18:00,18,Wednesday,0,highway,3,1,fog,low,19,low,poor road,minor,1,1,1,None,0.6
4059,Pune,Maharashtra,18.627428,73.919245,6/18/2022,6:00,6,Saturday,1,highway,4,1,rain,low,40,low,distraction,minor,4,4,0,None,0.45
4060,Mumbai,Maharashtra,19.291824,72.824529,6/17/2022,19:00,19,Friday,0,highway,5,0,rain,low,38,high,drunk driving,minor,5,2,1,None,0.8
4061,Hyderabad,Telangana,17.376293,78.360213,8/7/2024,20:00,20,Wednesday,0,urban,6,1,rain,medium,37,low,overspeeding,minor,5,2,0,None,0.25
4062,Mumbai,Maharashtra,19.067488,72.979199,9/1/2024,11:00,11,Sunday,1,urban,5,1,rain,low,37,low,poor road,major,4,4,0,None,0.45
4063,Pune,Maharashtra,18.437094,73.835146,1/27/2025,13:00,13,Monday,0,urban,6,1,fog,low,18,medium,poor road,minor,1,0,0,None,0.45
4064,Chennai,Tamil Nadu,12.895541,80.22899,4/8/2024,21:00,21,Monday,0,rural,3,1,fog,low,20,medium,poor road,minor,1,1,0,None,0.45
4065,Mumbai,Maharashtra,19.277451,72.941855,7/16/2024,7:00,7,Tuesday,0,urban,4,1,clear,high,30,medium,poor road,minor,1,0,0,None,0.1
4066,Chandigarh,Punjab,30.685459,76.878031,9/8/2023,19:00,19,Friday,0,rural,1,0,rain,medium,19,medium,weather,major,5,3,1,None,0.4
4067,Chandigarh,Punjab,30.671701,76.731639,4/11/2022,16:00,16,Monday,0,highway,1,0,clear,high,36,medium,poor road,major,1,0,0,None,0.1
4068,Pune,Maharashtra,18.569014,73.823653,1/11/2022,2:00,2,Tuesday,0,urban,4,1,rain,low,33,low,drunk driving,minor,2,1,0,None,0.45
4069,Mumbai,Maharashtra,18.822807,72.707077,2/17/2025,7:00,7,Monday,0,urban,4,1,clear,high,26,high,distraction,major,5,4,0,None,0.3
4070,Hyderabad,Telangana,17.256636,78.305601,3/28/2022,19:00,19,Monday,0,urban,3,1,rain,low,39,high,poor road,major,1,0,1,None,0.8
4071,Hyderabad,Telangana,17.364855,78.571735,10/30/2022,20:00,20,Sunday,1,urban,2,1,fog,low,32,medium,drunk driving,fatal,1,1,0,None,0.65
4072,Pune,Maharashtra,18.533482,73.73119,11/13/2022,9:00,9,Sunday,1,rural,2,1,fog,low,31,low,distraction,major,4,4,1,None,0.6
4073,Hyderabad,Telangana,17.437742,78.388752,1/16/2024,2:00,2,Tuesday,0,highway,6,0,clear,high,28,low,overspeeding,minor,2,1,0,None,0.1
4074,Pune,Maharashtra,18.452423,73.776927,12/25/2024,7:00,7,Wednesday,0,urban,5,1,rain,medium,18,high,overspeeding,minor,2,1,0,None,0.45
4075,Bangalore,Karnataka,13.118318,77.751512,12/30/2023,11:00,11,Saturday,1,highway,5,1,fog,low,18,low,drunk driving,minor,5,5,0,None,0.45
4076,Bangalore,Karnataka,12.986593,77.791179,3/3/2025,11:00,11,Monday,0,rural,4,0,fog,low,26,low,poor road,major,4,0,0,None,0.45
4077,Mumbai,Maharashtra,18.860502,72.827602,11/30/2023,22:00,22,Thursday,0,highway,3,0,clear,high,15,medium,drunk driving,minor,1,1,0,None,0.1
4078,Mumbai,Maharashtra,18.967509,72.700923,4/18/2024,13:00,13,Thursday,0,urban,6,0,clear,high,30,high,weather,major,2,1,0,None,0.3
4079,Bangalore,Karnataka,13.158346,77.60957,2/17/2025,6:00,6,Monday,0,rural,5,1,clear,high,16,medium,overspeeding,minor,3,2,0,None,0.1
4080,Chennai,Tamil Nadu,13.065896,80.114266,2/16/2024,0:00,0,Friday,0,urban,1,1,rain,low,32,low,poor road,minor,2,2,0,None,0.45
4081,Kolkata,West Bengal,22.490899,88.333266,6/1/2022,17:00,17,Wednesday,0,highway,5,0,rain,low,32,high,overspeeding,minor,5,2,1,None,0.8
4082,Hyderabad,Telangana,17.244508,78.295453,5/15/2023,1:00,1,Monday,0,urban,2,0,fog,low,16,low,overspeeding,minor,2,0,0,None,0.45
4083,Delhi,Delhi,28.612,76.918408,3/31/2022,14:00,14,Thursday,0,urban,2,0,clear,high,27,medium,overspeeding,minor,2,0,0,None,0.1
4084,Hyderabad,Telangana,17.401834,78.551952,3/16/2022,4:00,4,Wednesday,0,rural,2,1,rain,low,33,medium,distraction,fatal,5,5,0,None,0.65
4085,Pune,Maharashtra,18.519531,73.761896,6/21/2023,12:00,12,Wednesday,0,highway,1,1,rain,medium,39,low,weather,major,5,3,0,None,0.25
4086,Chennai,Tamil Nadu,13.120078,80.28184,6/27/2023,19:00,19,Tuesday,0,urban,4,0,rain,medium,19,high,drunk driving,major,4,1,1,None,0.6
4087,Mumbai,Maharashtra,19.265267,72.91267,11/10/2023,22:00,22,Friday,0,rural,5,0,clear,high,24,medium,weather,minor,2,1,0,None,0.1
4088,Chennai,Tamil Nadu,13.079708,80.251384,10/18/2024,3:00,3,Friday,0,urban,4,1,rain,low,27,low,overspeeding,major,3,2,0,None,0.45
4089,Kolkata,West Bengal,22.605164,88.332943,1/29/2023,0:00,0,Sunday,1,highway,1,1,fog,low,19,medium,distraction,major,4,0,0,None,0.45
4090,Delhi,Delhi,28.578763,76.804625,6/18/2024,5:00,5,Tuesday,0,highway,4,1,rain,low,23,medium,distraction,minor,2,1,0,None,0.45
4091,Chandigarh,Punjab,30.761678,76.899965,1/2/2024,3:00,3,Tuesday,0,urban,5,1,fog,low,30,low,drunk driving,minor,4,4,0,None,0.45
4092,Kolkata,West Bengal,22.664121,88.312333,8/13/2022,18:00,18,Saturday,1,urban,3,1,clear,high,32,high,poor road,major,5,2,1,None,0.45
4093,Pune,Maharashtra,18.441771,73.789444,9/21/2023,19:00,19,Thursday,0,rural,4,0,fog,low,26,high,weather,major,3,2,1,None,0.8
4094,Bangalore,Karnataka,12.835482,77.472148,6/30/2024,0:00,0,Sunday,1,urban,1,1,fog,low,40,low,distraction,minor,5,4,0,None,0.45
4095,Delhi,Delhi,28.57381,76.821988,7/9/2022,2:00,2,Saturday,1,highway,3,0,clear,high,39,low,weather,minor,1,1,0,None,0.1
4096,Hyderabad,Telangana,17.351336,78.376085,8/5/2024,4:00,4,Monday,0,urban,5,0,fog,low,38,medium,distraction,fatal,4,4,0,None,0.65
4097,Pune,Maharashtra,18.627402,73.762324,4/19/2023,13:00,13,Wednesday,0,highway,6,1,rain,low,31,high,distraction,fatal,4,4,0,None,0.85
4098,Bangalore,Karnataka,13.114393,77.587953,3/31/2022,22:00,22,Thursday,0,highway,1,1,clear,high,32,high,drunk driving,major,3,1,0,None,0.3
4099,Hyderabad,Telangana,17.219148,78.47322,11/7/2024,20:00,20,Thursday,0,urban,5,1,fog,low,24,low,distraction,minor,4,1,0,None,0.45
4100,Bangalore,Karnataka,13.182508,77.610842,2/9/2023,2:00,2,Thursday,0,urban,1,1,fog,low,15,low,distraction,minor,3,1,0,None,0.45
4101,Hyderabad,Telangana,17.278781,78.530942,5/13/2022,7:00,7,Friday,0,urban,5,1,clear,high,28,high,poor road,major,5,2,0,None,0.3
4102,Chennai,Tamil Nadu,13.164089,80.248588,8/6/2024,2:00,2,Tuesday,0,urban,4,0,rain,medium,31,medium,weather,major,1,1,0,None,0.25
4103,Pune,Maharashtra,18.687429,73.966288,3/4/2023,5:00,5,Saturday,1,urban,1,1,rain,medium,39,low,poor road,minor,3,2,0,None,0.25
4104,Hyderabad,Telangana,17.570574,78.390671,1/3/2022,5:00,5,Monday,0,rural,5,1,rain,low,34,low,poor road,major,1,1,0,None,0.45
4105,Bangalore,Karnataka,13.194317,77.454567,3/5/2022,20:00,20,Saturday,1,highway,4,0,clear,high,35,high,drunk driving,minor,3,3,0,None,0.3
4106,Hyderabad,Telangana,17.289839,78.439565,9/17/2024,2:00,2,Tuesday,0,rural,5,0,clear,high,40,medium,poor road,minor,3,2,0,None,0.1
4107,Mumbai,Maharashtra,18.808159,72.898034,6/26/2023,23:00,23,Monday,0,highway,4,0,rain,low,24,medium,poor road,major,5,0,0,None,0.45
4108,Hyderabad,Telangana,17.45173,78.240115,8/24/2022,19:00,19,Wednesday,0,rural,2,1,rain,medium,36,high,drunk driving,minor,3,0,1,None,0.6
4109,Chandigarh,Punjab,30.660853,76.88238,10/24/2022,3:00,3,Monday,0,rural,2,1,fog,low,38,medium,drunk driving,minor,4,3,0,None,0.45
4110,Mumbai,Maharashtra,19.02166,72.919749,12/20/2022,16:00,16,Tuesday,0,rural,1,0,rain,medium,19,low,overspeeding,minor,1,0,0,None,0.25
4111,Kolkata,West Bengal,22.620137,88.386275,5/10/2023,2:00,2,Wednesday,0,rural,3,1,clear,high,34,low,drunk driving,minor,2,2,0,None,0.1
4112,Kolkata,West Bengal,22.632893,88.325298,6/28/2022,15:00,15,Tuesday,0,highway,1,0,rain,medium,25,low,weather,minor,4,4,0,None,0.25
4113,Hyderabad,Telangana,17.488674,78.540898,4/25/2024,10:00,10,Thursday,0,rural,2,0,rain,low,32,high,weather,minor,2,1,1,None,0.8
4114,Chandigarh,Punjab,30.690062,76.821425,6/28/2022,15:00,15,Tuesday,0,urban,3,1,clear,high,20,medium,drunk driving,minor,2,1,0,None,0.1
4115,Mumbai,Maharashtra,18.879864,72.898237,9/7/2023,11:00,11,Thursday,0,highway,3,1,fog,low,35,high,poor road,minor,1,1,0,None,0.65
4116,Delhi,Delhi,28.616197,77.2489,6/5/2022,6:00,6,Sunday,1,highway,5,0,fog,low,19,high,weather,minor,2,0,0,None,0.65
4117,Chennai,Tamil Nadu,12.900662,80.19423,12/16/2022,23:00,23,Friday,0,rural,3,0,clear,high,30,low,distraction,minor,1,0,0,None,0.1
4118,Bangalore,Karnataka,12.882867,77.435413,5/14/2022,11:00,11,Saturday,1,urban,2,1,rain,medium,25,high,weather,minor,5,0,0,None,0.45
4119,Chennai,Tamil Nadu,12.94234,80.279217,8/28/2022,11:00,11,Sunday,1,urban,6,1,fog,low,15,medium,weather,fatal,5,5,0,None,0.65
4120,Pune,Maharashtra,18.619956,73.909187,10/6/2023,18:00,18,Friday,0,rural,4,1,fog,low,30,medium,overspeeding,minor,4,1,1,None,0.6
4121,Chandigarh,Punjab,30.784855,76.806107,6/9/2023,9:00,9,Friday,0,urban,6,1,rain,medium,20,high,distraction,major,3,1,1,None,0.6
4122,Hyderabad,Telangana,17.52255,78.351,7/25/2023,0:00,0,Tuesday,0,urban,4,0,rain,medium,31,low,drunk driving,major,4,0,0,None,0.25
4123,Chennai,Tamil Nadu,13.183409,80.257544,10/10/2023,16:00,16,Tuesday,0,rural,4,1,fog,low,16,high,distraction,minor,5,3,0,None,0.65
4124,Kolkata,West Bengal,22.50447,88.21101,12/14/2024,1:00,1,Saturday,1,urban,1,1,rain,low,20,high,drunk driving,minor,3,0,0,None,0.65
4125,Chandigarh,Punjab,30.664706,76.720481,10/9/2023,6:00,6,Monday,0,urban,1,1,rain,medium,33,medium,distraction,minor,5,2,0,None,0.25
4126,Delhi,Delhi,28.494795,76.866402,6/8/2023,14:00,14,Thursday,0,highway,6,0,clear,high,35,high,distraction,major,5,5,0,None,0.3
4127,Kolkata,West Bengal,22.631127,88.223134,4/27/2024,8:00,8,Saturday,1,rural,5,1,rain,low,32,high,drunk driving,minor,5,3,1,None,0.8
4128,Delhi,Delhi,28.766647,76.82756,10/28/2024,15:00,15,Monday,0,urban,5,0,rain,medium,23,high,drunk driving,minor,5,1,0,None,0.45
4129,Mumbai,Maharashtra,19.29954,72.720119,1/5/2023,3:00,3,Thursday,0,rural,2,0,rain,low,15,low,drunk driving,minor,4,1,0,None,0.45
4130,Mumbai,Maharashtra,19.178687,72.760666,5/5/2022,23:00,23,Thursday,0,rural,1,0,fog,low,25,high,weather,major,2,2,0,None,0.65
4131,Pune,Maharashtra,18.400902,73.84399,2/15/2023,23:00,23,Wednesday,0,urban,3,0,rain,low,28,medium,drunk driving,major,4,2,0,None,0.45
4132,Chennai,Tamil Nadu,12.991413,80.264667,7/26/2023,14:00,14,Wednesday,0,rural,1,0,rain,medium,19,high,drunk driving,major,3,3,0,None,0.45
4133,Kolkata,West Bengal,22.688418,88.478996,6/24/2024,7:00,7,Monday,0,highway,1,1,clear,high,22,high,overspeeding,minor,2,2,0,None,0.3
4134,Mumbai,Maharashtra,18.980941,72.982119,5/27/2024,9:00,9,Monday,0,urban,4,0,fog,low,33,high,poor road,fatal,5,5,1,None,1
4135,Kolkata,West Bengal,22.607634,88.277408,2/9/2024,21:00,21,Friday,0,highway,1,1,clear,high,39,low,distraction,major,3,3,0,None,0.1
4136,Mumbai,Maharashtra,19.203259,72.8977,8/22/2024,3:00,3,Thursday,0,highway,5,0,fog,low,25,medium,overspeeding,fatal,3,3,0,None,0.65
4137,Chandigarh,Punjab,30.736098,76.706123,10/8/2022,0:00,0,Saturday,1,rural,3,1,clear,high,40,low,poor road,minor,5,3,0,None,0.1
4138,Bangalore,Karnataka,13.107929,77.665112,10/29/2024,3:00,3,Tuesday,0,rural,3,1,fog,low,23,high,overspeeding,fatal,1,1,0,None,0.85
4139,Kolkata,West Bengal,22.652383,88.253431,8/19/2022,15:00,15,Friday,0,highway,6,1,rain,medium,19,low,weather,minor,3,0,0,None,0.25
4140,Mumbai,Maharashtra,19.141894,72.977276,12/31/2023,7:00,7,Sunday,1,rural,5,1,rain,medium,40,low,drunk driving,major,1,1,0,None,0.25
4141,Pune,Maharashtra,18.440303,73.976644,8/20/2024,12:00,12,Tuesday,0,urban,1,0,fog,low,34,high,drunk driving,fatal,1,1,0,None,0.85
4142,Bangalore,Karnataka,13.127905,77.725524,12/8/2024,1:00,1,Sunday,1,urban,1,0,clear,high,17,low,weather,minor,1,0,0,None,0.1
4143,Chennai,Tamil Nadu,12.988825,80.252467,1/22/2023,0:00,0,Sunday,1,rural,4,0,fog,low,27,low,overspeeding,fatal,2,2,0,None,0.65
4144,Pune,Maharashtra,18.592408,73.892242,11/23/2022,2:00,2,Wednesday,0,urban,4,0,rain,medium,40,low,overspeeding,minor,3,0,0,None,0.25
4145,Mumbai,Maharashtra,18.902233,72.981034,5/12/2022,19:00,19,Thursday,0,urban,1,1,fog,low,23,low,weather,major,2,0,1,None,0.6
4146,Kolkata,West Bengal,22.487598,88.329314,3/10/2025,8:00,8,Monday,0,urban,6,1,fog,low,31,low,poor road,major,2,1,1,None,0.6
4147,Chennai,Tamil Nadu,13.103774,80.258784,12/16/2023,7:00,7,Saturday,1,rural,2,0,rain,medium,25,medium,weather,fatal,1,1,0,None,0.45
4148,Bangalore,Karnataka,12.895131,77.58409,1/26/2023,11:00,11,Thursday,0,rural,2,0,fog,low,30,low,drunk driving,minor,5,2,0,None,0.45
4149,Hyderabad,Telangana,17.343322,78.568625,2/10/2022,5:00,5,Thursday,0,rural,5,0,clear,high,16,high,drunk driving,fatal,2,2,0,None,0.5
4150,Chandigarh,Punjab,30.661644,76.815481,7/10/2023,4:00,4,Monday,0,highway,3,1,fog,low,32,medium,drunk driving,major,5,4,0,None,0.45
4151,Mumbai,Maharashtra,19.025676,72.793979,2/1/2022,21:00,21,Tuesday,0,highway,3,0,clear,high,34,high,distraction,minor,5,0,0,None,0.3
4152,Mumbai,Maharashtra,19.236763,72.988382,3/8/2024,19:00,19,Friday,0,highway,3,0,clear,high,35,high,drunk driving,major,3,1,1,None,0.45
4153,Hyderabad,Telangana,17.528766,78.365109,5/7/2024,6:00,6,Tuesday,0,rural,4,1,clear,high,36,low,distraction,minor,1,0,0,None,0.1
4154,Delhi,Delhi,28.432728,76.830866,11/11/2024,4:00,4,Monday,0,rural,6,1,clear,high,32,low,weather,minor,2,1,0,None,0.1
4155,Bangalore,Karnataka,13.108395,77.760638,10/13/2023,20:00,20,Friday,0,urban,3,0,fog,low,37,low,overspeeding,major,1,0,0,None,0.45
4156,Bangalore,Karnataka,12.925778,77.638724,12/30/2024,15:00,15,Monday,0,rural,1,0,rain,low,35,high,drunk driving,minor,3,3,0,None,0.65
4157,Chandigarh,Punjab,30.677252,76.726245,1/19/2023,13:00,13,Thursday,0,urban,6,1,fog,low,23,high,distraction,minor,3,1,0,None,0.65
4158,Kolkata,West Bengal,22.524726,88.434302,2/10/2022,1:00,1,Thursday,0,highway,1,1,rain,medium,29,low,weather,minor,2,1,0,None,0.25
4159,Delhi,Delhi,28.533703,76.836073,1/25/2024,9:00,9,Thursday,0,urban,2,0,rain,medium,21,medium,distraction,minor,4,3,1,None,0.4
4160,Hyderabad,Telangana,17.276262,78.366652,4/7/2024,15:00,15,Sunday,1,urban,6,1,fog,low,30,low,weather,minor,2,1,0,None,0.45
